"GEO_ID","NAME","H001001",
"Geography","Geographic Area Name","Total",
"1500000US060855041012","Block Group 2, Census Tract 5041.01, Santa Clara County, California","696",
"1500000US060855041021","Block Group 1, Census Tract 5041.02, Santa Clara County, California","608",
"1500000US060855041022","Block Group 2, Census Tract 5041.02, Santa Clara County, California","352",
"1500000US060855041023","Block Group 3, Census Tract 5041.02, Santa Clara County, California","382",
"1500000US060855042011","Block Group 1, Census Tract 5042.01, Santa Clara County, California","884",
"1500000US060855042012","Block Group 2, Census Tract 5042.01, Santa Clara County, California","388",
"1500000US060855042013","Block Group 3, Census Tract 5042.01, Santa Clara County, California","434",
"1500000US060855042021","Block Group 1, Census Tract 5042.02, Santa Clara County, California","435",
"1500000US060855042022","Block Group 2, Census Tract 5042.02, Santa Clara County, California","626",
"1500000US060855042023","Block Group 3, Census Tract 5042.02, Santa Clara County, California","477",
"1500000US060855043071","Block Group 1, Census Tract 5043.07, Santa Clara County, California","787",
"1500000US060855043072","Block Group 2, Census Tract 5043.07, Santa Clara County, California","967",
"1500000US060855043081","Block Group 1, Census Tract 5043.08, Santa Clara County, California","571",
"1500000US060855043082","Block Group 2, Census Tract 5043.08, Santa Clara County, California","490",
"1500000US060855043083","Block Group 3, Census Tract 5043.08, Santa Clara County, California","439",
"1500000US060855043111","Block Group 1, Census Tract 5043.11, Santa Clara County, California","937",
"1500000US060855043112","Block Group 2, Census Tract 5043.11, Santa Clara County, California","925",
"1500000US060855043113","Block Group 3, Census Tract 5043.11, Santa Clara County, California","493",
"1500000US060855043141","Block Group 1, Census Tract 5043.14, Santa Clara County, California","376",
"1500000US060855043142","Block Group 2, Census Tract 5043.14, Santa Clara County, California","309",
"1500000US060855043143","Block Group 3, Census Tract 5043.14, Santa Clara County, California","259",
"1500000US060855043144","Block Group 4, Census Tract 5043.14, Santa Clara County, California","365",
"1500000US060855043151","Block Group 1, Census Tract 5043.15, Santa Clara County, California","536",
"1500000US060855043152","Block Group 2, Census Tract 5043.15, Santa Clara County, California","264",
"1500000US060855043153","Block Group 3, Census Tract 5043.15, Santa Clara County, California","446",
"1500000US060855043154","Block Group 4, Census Tract 5043.15, Santa Clara County, California","321",
"1500000US060855043155","Block Group 5, Census Tract 5043.15, Santa Clara County, California","399",
"1500000US060855043161","Block Group 1, Census Tract 5043.16, Santa Clara County, California","728",
"1500000US060855043162","Block Group 2, Census Tract 5043.16, Santa Clara County, California","442",
"1500000US060855043163","Block Group 3, Census Tract 5043.16, Santa Clara County, California","231",
"1500000US060855043171","Block Group 1, Census Tract 5043.17, Santa Clara County, California","678",
"1500000US060855043172","Block Group 2, Census Tract 5043.17, Santa Clara County, California","544",
"1500000US060855043181","Block Group 1, Census Tract 5043.18, Santa Clara County, California","982",
"1500000US060855043182","Block Group 2, Census Tract 5043.18, Santa Clara County, California","156",
"1500000US060855043183","Block Group 3, Census Tract 5043.18, Santa Clara County, California","524",
"1500000US060855043191","Block Group 1, Census Tract 5043.19, Santa Clara County, California","930",
"1500000US060855043192","Block Group 2, Census Tract 5043.19, Santa Clara County, California","533",
"1500000US060855043193","Block Group 3, Census Tract 5043.19, Santa Clara County, California","554",
"1500000US060855043201","Block Group 1, Census Tract 5043.20, Santa Clara County, California","542",
"1500000US060855043202","Block Group 2, Census Tract 5043.20, Santa Clara County, California","302",
"1500000US060855043211","Block Group 1, Census Tract 5043.21, Santa Clara County, California","724",
"1500000US060855043212","Block Group 2, Census Tract 5043.21, Santa Clara County, California","489",
"1500000US060855043213","Block Group 3, Census Tract 5043.21, Santa Clara County, California","339",
"1500000US060855043221","Block Group 1, Census Tract 5043.22, Santa Clara County, California","466",
"1500000US060855043222","Block Group 2, Census Tract 5043.22, Santa Clara County, California","779",
"1500000US060855043223","Block Group 3, Census Tract 5043.22, Santa Clara County, California","871",
"1500000US060855043231","Block Group 1, Census Tract 5043.23, Santa Clara County, California","453",
"1500000US060855043232","Block Group 2, Census Tract 5043.23, Santa Clara County, California","1196",
"1500000US060855043233","Block Group 3, Census Tract 5043.23, Santa Clara County, California","186",
"1500000US060855044101","Block Group 1, Census Tract 5044.10, Santa Clara County, California","546",
"1500000US060855044102","Block Group 2, Census Tract 5044.10, Santa Clara County, California","675",
"1500000US060855044111","Block Group 1, Census Tract 5044.11, Santa Clara County, California","809",
"1500000US060855044112","Block Group 2, Census Tract 5044.11, Santa Clara County, California","726",
"1500000US060855044121","Block Group 1, Census Tract 5044.12, Santa Clara County, California","290",
"1500000US060855044122","Block Group 2, Census Tract 5044.12, Santa Clara County, California","320",
"1500000US060855044123","Block Group 3, Census Tract 5044.12, Santa Clara County, California","390",
"1500000US060855044124","Block Group 4, Census Tract 5044.12, Santa Clara County, California","297",
"1500000US060855044131","Block Group 1, Census Tract 5044.13, Santa Clara County, California","692",
"1500000US060855044141","Block Group 1, Census Tract 5044.14, Santa Clara County, California","707",
"1500000US060855044142","Block Group 2, Census Tract 5044.14, Santa Clara County, California","444",
"1500000US060855044143","Block Group 3, Census Tract 5044.14, Santa Clara County, California","358",
"1500000US060855044151","Block Group 1, Census Tract 5044.15, Santa Clara County, California","629",
"1500000US060855044152","Block Group 2, Census Tract 5044.15, Santa Clara County, California","445",
"1500000US060855044153","Block Group 3, Census Tract 5044.15, Santa Clara County, California","456",
"1500000US060855044161","Block Group 1, Census Tract 5044.16, Santa Clara County, California","619",
"1500000US060855044162","Block Group 2, Census Tract 5044.16, Santa Clara County, California","470",
"1500000US060855044171","Block Group 1, Census Tract 5044.17, Santa Clara County, California","116",
"1500000US060855044181","Block Group 1, Census Tract 5044.18, Santa Clara County, California","652",
"1500000US060855044182","Block Group 2, Census Tract 5044.18, Santa Clara County, California","490",
"1500000US060855044183","Block Group 3, Census Tract 5044.18, Santa Clara County, California","181",
"1500000US060855044201","Block Group 1, Census Tract 5044.20, Santa Clara County, California","667",
"1500000US060855044202","Block Group 2, Census Tract 5044.20, Santa Clara County, California","502",
"1500000US060855044203","Block Group 3, Census Tract 5044.20, Santa Clara County, California","214",
"1500000US060855044211","Block Group 1, Census Tract 5044.21, Santa Clara County, California","363",
"1500000US060855044212","Block Group 2, Census Tract 5044.21, Santa Clara County, California","490",
"1500000US060855044213","Block Group 3, Census Tract 5044.21, Santa Clara County, California","491",
"1500000US060855044221","Block Group 1, Census Tract 5044.22, Santa Clara County, California","542",
"1500000US060855044222","Block Group 2, Census Tract 5044.22, Santa Clara County, California","473",
"1500000US060855044231","Block Group 1, Census Tract 5044.23, Santa Clara County, California","654",
"1500000US060855045041","Block Group 1, Census Tract 5045.04, Santa Clara County, California","346",
"1500000US060855045042","Block Group 2, Census Tract 5045.04, Santa Clara County, California","0",
"1500000US060855045043","Block Group 3, Census Tract 5045.04, Santa Clara County, California","399",
"1500000US060855045044","Block Group 4, Census Tract 5045.04, Santa Clara County, California","2004",
"1500000US060855045051","Block Group 1, Census Tract 5045.05, Santa Clara County, California","221",
"1500000US060855045052","Block Group 2, Census Tract 5045.05, Santa Clara County, California","617",
"1500000US060855045053","Block Group 3, Census Tract 5045.05, Santa Clara County, California","472",
"1500000US060855045061","Block Group 1, Census Tract 5045.06, Santa Clara County, California","316",
"1500000US060855045062","Block Group 2, Census Tract 5045.06, Santa Clara County, California","1015",
"1500000US060855045063","Block Group 3, Census Tract 5045.06, Santa Clara County, California","838",
"1500000US060855045071","Block Group 1, Census Tract 5045.07, Santa Clara County, California","264",
"1500000US060855045072","Block Group 2, Census Tract 5045.07, Santa Clara County, California","469",
"1500000US060855045073","Block Group 3, Census Tract 5045.07, Santa Clara County, California","471",
"1500000US060855045074","Block Group 4, Census Tract 5045.07, Santa Clara County, California","490",
"1500000US060855046011","Block Group 1, Census Tract 5046.01, Santa Clara County, California","365",
"1500000US060855046021","Block Group 1, Census Tract 5046.02, Santa Clara County, California","637",
"1500000US060855047001","Block Group 1, Census Tract 5047, Santa Clara County, California","188",
"1500000US060855048021","Block Group 1, Census Tract 5048.02, Santa Clara County, California","683",
"1500000US060855048022","Block Group 2, Census Tract 5048.02, Santa Clara County, California","318",
"1500000US060855048023","Block Group 3, Census Tract 5048.02, Santa Clara County, California","812",
"1500000US060855048031","Block Group 1, Census Tract 5048.03, Santa Clara County, California","631",
"1500000US060855048032","Block Group 2, Census Tract 5048.03, Santa Clara County, California","1917",
"1500000US060855048051","Block Group 1, Census Tract 5048.05, Santa Clara County, California","1482",
"1500000US060855048052","Block Group 2, Census Tract 5048.05, Santa Clara County, California","893",
"1500000US060855048061","Block Group 1, Census Tract 5048.06, Santa Clara County, California","325",
"1500000US060855048062","Block Group 2, Census Tract 5048.06, Santa Clara County, California","454",
"1500000US060855049011","Block Group 1, Census Tract 5049.01, Santa Clara County, California","4176",
"1500000US060855050011","Block Group 1, Census Tract 5050.01, Santa Clara County, California","1103",
"1500000US060855050012","Block Group 2, Census Tract 5050.01, Santa Clara County, California","962",
"1500000US060855050013","Block Group 3, Census Tract 5050.01, Santa Clara County, California","909",
"1500000US060855050014","Block Group 4, Census Tract 5050.01, Santa Clara County, California","296",
"1500000US060855050015","Block Group 5, Census Tract 5050.01, Santa Clara County, California","443",
"1500000US060855050061","Block Group 1, Census Tract 5050.06, Santa Clara County, California","440",
"1500000US060855050062","Block Group 2, Census Tract 5050.06, Santa Clara County, California","1568",
"1500000US060855050071","Block Group 1, Census Tract 5050.07, Santa Clara County, California","364",
"1500000US060855050072","Block Group 2, Census Tract 5050.07, Santa Clara County, California","631",
"1500000US060855050081","Block Group 1, Census Tract 5050.08, Santa Clara County, California","2771",
"1500000US060855050082","Block Group 2, Census Tract 5050.08, Santa Clara County, California","0",
"1500000US060855050091","Block Group 1, Census Tract 5050.09, Santa Clara County, California","676",
"1500000US060855050092","Block Group 2, Census Tract 5050.09, Santa Clara County, California","452",
"1500000US060855050093","Block Group 3, Census Tract 5050.09, Santa Clara County, California","1275",
"1500000US060855051001","Block Group 1, Census Tract 5051, Santa Clara County, California","1444",
"1500000US060855051002","Block Group 2, Census Tract 5051, Santa Clara County, California","37",
"1500000US060855052021","Block Group 1, Census Tract 5052.02, Santa Clara County, California","611",
"1500000US060855052022","Block Group 2, Census Tract 5052.02, Santa Clara County, California","1243",
"1500000US060855052023","Block Group 3, Census Tract 5052.02, Santa Clara County, California","443",
"1500000US060855052031","Block Group 1, Census Tract 5052.03, Santa Clara County, California","1065",
"1500000US060855052032","Block Group 2, Census Tract 5052.03, Santa Clara County, California","468",
"1500000US060855053011","Block Group 1, Census Tract 5053.01, Santa Clara County, California","350",
"1500000US060855053012","Block Group 2, Census Tract 5053.01, Santa Clara County, California","239",
"1500000US060855053013","Block Group 3, Census Tract 5053.01, Santa Clara County, California","200",
"1500000US060855053014","Block Group 4, Census Tract 5053.01, Santa Clara County, California","584",
"1500000US060855053021","Block Group 1, Census Tract 5053.02, Santa Clara County, California","993",
"1500000US060855053022","Block Group 2, Census Tract 5053.02, Santa Clara County, California","482",
"1500000US060855053031","Block Group 1, Census Tract 5053.03, Santa Clara County, California","722",
"1500000US060855053032","Block Group 2, Census Tract 5053.03, Santa Clara County, California","643",
"1500000US060855053033","Block Group 3, Census Tract 5053.03, Santa Clara County, California","261",
"1500000US060855053034","Block Group 4, Census Tract 5053.03, Santa Clara County, California","572",
"1500000US060855053041","Block Group 1, Census Tract 5053.04, Santa Clara County, California","303",
"1500000US060855053042","Block Group 2, Census Tract 5053.04, Santa Clara County, California","296",
"1500000US060855053043","Block Group 3, Census Tract 5053.04, Santa Clara County, California","223",
"1500000US060855053044","Block Group 4, Census Tract 5053.04, Santa Clara County, California","274",
"1500000US060855053051","Block Group 1, Census Tract 5053.05, Santa Clara County, California","561",
"1500000US060855053052","Block Group 2, Census Tract 5053.05, Santa Clara County, California","328",
"1500000US060855053053","Block Group 3, Census Tract 5053.05, Santa Clara County, California","666",
"1500000US060855053054","Block Group 4, Census Tract 5053.05, Santa Clara County, California","553",
"1500000US060855054011","Block Group 1, Census Tract 5054.01, Santa Clara County, California","276",
"1500000US060855054012","Block Group 2, Census Tract 5054.01, Santa Clara County, California","811",
"1500000US060855054013","Block Group 3, Census Tract 5054.01, Santa Clara County, California","911",
"1500000US060855054014","Block Group 4, Census Tract 5054.01, Santa Clara County, California","358",
"1500000US060855054015","Block Group 5, Census Tract 5054.01, Santa Clara County, California","201",
"1500000US060855054021","Block Group 1, Census Tract 5054.02, Santa Clara County, California","391",
"1500000US060855054022","Block Group 2, Census Tract 5054.02, Santa Clara County, California","769",
"1500000US060855054031","Block Group 1, Census Tract 5054.03, Santa Clara County, California","770",
"1500000US060855054032","Block Group 2, Census Tract 5054.03, Santa Clara County, California","991",
"1500000US060855054033","Block Group 3, Census Tract 5054.03, Santa Clara County, California","1014",
"1500000US060855055001","Block Group 1, Census Tract 5055, Santa Clara County, California","341",
"1500000US060855055002","Block Group 2, Census Tract 5055, Santa Clara County, California","769",
"1500000US060855055003","Block Group 3, Census Tract 5055, Santa Clara County, California","537",
"1500000US060855056001","Block Group 1, Census Tract 5056, Santa Clara County, California","473",
"1500000US060855056002","Block Group 2, Census Tract 5056, Santa Clara County, California","315",
"1500000US060855056003","Block Group 3, Census Tract 5056, Santa Clara County, California","560",
"1500000US060855057001","Block Group 1, Census Tract 5057, Santa Clara County, California","336",
"1500000US060855057002","Block Group 2, Census Tract 5057, Santa Clara County, California","519",
"1500000US060855057003","Block Group 3, Census Tract 5057, Santa Clara County, California","675",
"1500000US060855057004","Block Group 4, Census Tract 5057, Santa Clara County, California","890",
"1500000US060855058001","Block Group 1, Census Tract 5058, Santa Clara County, California","417",
"1500000US060855058002","Block Group 2, Census Tract 5058, Santa Clara County, California","372",
"1500000US060855058003","Block Group 3, Census Tract 5058, Santa Clara County, California","352",
"1500000US060855058004","Block Group 4, Census Tract 5058, Santa Clara County, California","456",
"1500000US060855059001","Block Group 1, Census Tract 5059, Santa Clara County, California","1058",
"1500000US060855059002","Block Group 2, Census Tract 5059, Santa Clara County, California","549",
"1500000US060855059003","Block Group 3, Census Tract 5059, Santa Clara County, California","351",
"1500000US060855059004","Block Group 4, Census Tract 5059, Santa Clara County, California","768",
"1500000US060855059005","Block Group 5, Census Tract 5059, Santa Clara County, California","461",
"1500000US060855060001","Block Group 1, Census Tract 5060, Santa Clara County, California","405",
"1500000US060855060002","Block Group 2, Census Tract 5060, Santa Clara County, California","304",
"1500000US060855060003","Block Group 3, Census Tract 5060, Santa Clara County, California","915",
"1500000US060855060004","Block Group 4, Census Tract 5060, Santa Clara County, California","281",
"1500000US060855061011","Block Group 1, Census Tract 5061.01, Santa Clara County, California","442",
"1500000US060855061012","Block Group 2, Census Tract 5061.01, Santa Clara County, California","673",
"1500000US060855061013","Block Group 3, Census Tract 5061.01, Santa Clara County, California","623",
"1500000US060855061021","Block Group 1, Census Tract 5061.02, Santa Clara County, California","526",
"1500000US060855061022","Block Group 2, Census Tract 5061.02, Santa Clara County, California","1080",
"1500000US060855061031","Block Group 1, Census Tract 5061.03, Santa Clara County, California","613",
"1500000US060855061032","Block Group 2, Census Tract 5061.03, Santa Clara County, California","313",
"1500000US060855061033","Block Group 3, Census Tract 5061.03, Santa Clara County, California","328",
"1500000US060855061034","Block Group 4, Census Tract 5061.03, Santa Clara County, California","448",
"1500000US060855062021","Block Group 1, Census Tract 5062.02, Santa Clara County, California","674",
"1500000US060855062022","Block Group 2, Census Tract 5062.02, Santa Clara County, California","886",
"1500000US060855062023","Block Group 3, Census Tract 5062.02, Santa Clara County, California","1077",
"1500000US060855062031","Block Group 1, Census Tract 5062.03, Santa Clara County, California","601",
"1500000US060855062032","Block Group 2, Census Tract 5062.03, Santa Clara County, California","964",
"1500000US060855062033","Block Group 3, Census Tract 5062.03, Santa Clara County, California","967",
"1500000US060855062041","Block Group 1, Census Tract 5062.04, Santa Clara County, California","828",
"1500000US060855062042","Block Group 2, Census Tract 5062.04, Santa Clara County, California","429",
"1500000US060855062043","Block Group 3, Census Tract 5062.04, Santa Clara County, California","386",
"1500000US060855062044","Block Group 4, Census Tract 5062.04, Santa Clara County, California","526",
"1500000US060855063011","Block Group 1, Census Tract 5063.01, Santa Clara County, California","590",
"1500000US060855063012","Block Group 2, Census Tract 5063.01, Santa Clara County, California","828",
"1500000US060855063013","Block Group 3, Census Tract 5063.01, Santa Clara County, California","591",
"1500000US060855063014","Block Group 4, Census Tract 5063.01, Santa Clara County, California","419",
"1500000US060855063021","Block Group 1, Census Tract 5063.02, Santa Clara County, California","1135",
"1500000US060855063022","Block Group 2, Census Tract 5063.02, Santa Clara County, California","690",
"1500000US060855063023","Block Group 3, Census Tract 5063.02, Santa Clara County, California","734",
"1500000US060855063041","Block Group 1, Census Tract 5063.04, Santa Clara County, California","893",
"1500000US060855063042","Block Group 2, Census Tract 5063.04, Santa Clara County, California","226",
"1500000US060855063043","Block Group 3, Census Tract 5063.04, Santa Clara County, California","1041",
"1500000US060855063051","Block Group 1, Census Tract 5063.05, Santa Clara County, California","303",
"1500000US060855063052","Block Group 2, Census Tract 5063.05, Santa Clara County, California","869",
"1500000US060855063053","Block Group 3, Census Tract 5063.05, Santa Clara County, California","683",
"1500000US060855063054","Block Group 4, Census Tract 5063.05, Santa Clara County, California","736",
"1500000US060855064011","Block Group 1, Census Tract 5064.01, Santa Clara County, California","1187",
"1500000US060855064012","Block Group 2, Census Tract 5064.01, Santa Clara County, California","975",
"1500000US060855064021","Block Group 1, Census Tract 5064.02, Santa Clara County, California","606",
"1500000US060855064022","Block Group 2, Census Tract 5064.02, Santa Clara County, California","249",
"1500000US060855064023","Block Group 3, Census Tract 5064.02, Santa Clara County, California","1095",
"1500000US060855064024","Block Group 4, Census Tract 5064.02, Santa Clara County, California","381",
"1500000US060855065011","Block Group 1, Census Tract 5065.01, Santa Clara County, California","570",
"1500000US060855065012","Block Group 2, Census Tract 5065.01, Santa Clara County, California","1048",
"1500000US060855065013","Block Group 3, Census Tract 5065.01, Santa Clara County, California","978",
"1500000US060855065021","Block Group 1, Census Tract 5065.02, Santa Clara County, California","735",
"1500000US060855065022","Block Group 2, Census Tract 5065.02, Santa Clara County, California","445",
"1500000US060855065023","Block Group 3, Census Tract 5065.02, Santa Clara County, California","860",
"1500000US060855065031","Block Group 1, Census Tract 5065.03, Santa Clara County, California","874",
"1500000US060855065032","Block Group 2, Census Tract 5065.03, Santa Clara County, California","877",
"1500000US060855065033","Block Group 3, Census Tract 5065.03, Santa Clara County, California","1000",
"1500000US060855066011","Block Group 1, Census Tract 5066.01, Santa Clara County, California","648",
"1500000US060855066012","Block Group 2, Census Tract 5066.01, Santa Clara County, California","338",
"1500000US060855066013","Block Group 3, Census Tract 5066.01, Santa Clara County, California","784",
"1500000US060855066031","Block Group 1, Census Tract 5066.03, Santa Clara County, California","320",
"1500000US060855066032","Block Group 2, Census Tract 5066.03, Santa Clara County, California","657",
"1500000US060855066033","Block Group 3, Census Tract 5066.03, Santa Clara County, California","444",
"1500000US060855066041","Block Group 1, Census Tract 5066.04, Santa Clara County, California","334",
"1500000US060855066042","Block Group 2, Census Tract 5066.04, Santa Clara County, California","616",
"1500000US060855066043","Block Group 3, Census Tract 5066.04, Santa Clara County, California","577",
"1500000US060855066044","Block Group 4, Census Tract 5066.04, Santa Clara County, California","544",
"1500000US060855066045","Block Group 5, Census Tract 5066.04, Santa Clara County, California","574",
"1500000US060855066051","Block Group 1, Census Tract 5066.05, Santa Clara County, California","869",
"1500000US060855066052","Block Group 2, Census Tract 5066.05, Santa Clara County, California","709",
"1500000US060855066061","Block Group 1, Census Tract 5066.06, Santa Clara County, California","264",
"1500000US060855066062","Block Group 2, Census Tract 5066.06, Santa Clara County, California","747",
"1500000US060855066063","Block Group 3, Census Tract 5066.06, Santa Clara County, California","693",
"1500000US060855067011","Block Group 1, Census Tract 5067.01, Santa Clara County, California","252",
"1500000US060855067012","Block Group 2, Census Tract 5067.01, Santa Clara County, California","589",
"1500000US060855067013","Block Group 3, Census Tract 5067.01, Santa Clara County, California","540",
"1500000US060855067021","Block Group 1, Census Tract 5067.02, Santa Clara County, California","842",
"1500000US060855067022","Block Group 2, Census Tract 5067.02, Santa Clara County, California","690",
"1500000US060855067023","Block Group 3, Census Tract 5067.02, Santa Clara County, California","611",
"1500000US060855067031","Block Group 1, Census Tract 5067.03, Santa Clara County, California","662",
"1500000US060855067032","Block Group 2, Census Tract 5067.03, Santa Clara County, California","422",
"1500000US060855067033","Block Group 3, Census Tract 5067.03, Santa Clara County, California","386",
"1500000US060855068011","Block Group 1, Census Tract 5068.01, Santa Clara County, California","785",
"1500000US060855068012","Block Group 2, Census Tract 5068.01, Santa Clara County, California","693",
"1500000US060855068013","Block Group 3, Census Tract 5068.01, Santa Clara County, California","551",
"1500000US060855068014","Block Group 4, Census Tract 5068.01, Santa Clara County, California","282",
"1500000US060855068021","Block Group 1, Census Tract 5068.02, Santa Clara County, California","553",
"1500000US060855068022","Block Group 2, Census Tract 5068.02, Santa Clara County, California","419",
"1500000US060855068023","Block Group 3, Census Tract 5068.02, Santa Clara County, California","305",
"1500000US060855068024","Block Group 4, Census Tract 5068.02, Santa Clara County, California","281",
"1500000US060855068025","Block Group 5, Census Tract 5068.02, Santa Clara County, California","389",
"1500000US060855068031","Block Group 1, Census Tract 5068.03, Santa Clara County, California","622",
"1500000US060855068032","Block Group 2, Census Tract 5068.03, Santa Clara County, California","451",
"1500000US060855068033","Block Group 3, Census Tract 5068.03, Santa Clara County, California","992",
"1500000US060855068034","Block Group 4, Census Tract 5068.03, Santa Clara County, California","401",
"1500000US060855068041","Block Group 1, Census Tract 5068.04, Santa Clara County, California","289",
"1500000US060855068042","Block Group 2, Census Tract 5068.04, Santa Clara County, California","406",
"1500000US060855068043","Block Group 3, Census Tract 5068.04, Santa Clara County, California","439",
"1500000US060855068044","Block Group 4, Census Tract 5068.04, Santa Clara County, California","238",
"1500000US060855069001","Block Group 1, Census Tract 5069, Santa Clara County, California","478",
"1500000US060855069002","Block Group 2, Census Tract 5069, Santa Clara County, California","679",
"1500000US060855069003","Block Group 3, Census Tract 5069, Santa Clara County, California","725",
"1500000US060855069004","Block Group 4, Census Tract 5069, Santa Clara County, California","858",
"1500000US060855070011","Block Group 1, Census Tract 5070.01, Santa Clara County, California","954",
"1500000US060855070012","Block Group 2, Census Tract 5070.01, Santa Clara County, California","1335",
"1500000US060855070013","Block Group 3, Census Tract 5070.01, Santa Clara County, California","601",
"1500000US060855070014","Block Group 4, Census Tract 5070.01, Santa Clara County, California","400",
"1500000US060855070021","Block Group 1, Census Tract 5070.02, Santa Clara County, California","736",
"1500000US060855070022","Block Group 2, Census Tract 5070.02, Santa Clara County, California","343",
"1500000US060855071001","Block Group 1, Census Tract 5071, Santa Clara County, California","444",
"1500000US060855071002","Block Group 2, Census Tract 5071, Santa Clara County, California","933",
"1500000US060855072031","Block Group 1, Census Tract 5072.03, Santa Clara County, California","660",
"1500000US060855072032","Block Group 2, Census Tract 5072.03, Santa Clara County, California","543",
"1500000US060855072051","Block Group 1, Census Tract 5072.05, Santa Clara County, California","252",
"1500000US060855072052","Block Group 2, Census Tract 5072.05, Santa Clara County, California","781",
"1500000US060855072053","Block Group 3, Census Tract 5072.05, Santa Clara County, California","638",
"1500000US060855072054","Block Group 4, Census Tract 5072.05, Santa Clara County, California","290",
"1500000US060855072061","Block Group 1, Census Tract 5072.06, Santa Clara County, California","542",
"1500000US060855072062","Block Group 2, Census Tract 5072.06, Santa Clara County, California","494",
"1500000US060855073011","Block Group 1, Census Tract 5073.01, Santa Clara County, California","278",
"1500000US060855073012","Block Group 2, Census Tract 5073.01, Santa Clara County, California","469",
"1500000US060855073013","Block Group 3, Census Tract 5073.01, Santa Clara County, California","285",
"1500000US060855073014","Block Group 4, Census Tract 5073.01, Santa Clara County, California","268",
"1500000US060855073015","Block Group 5, Census Tract 5073.01, Santa Clara County, California","577",
"1500000US060855073016","Block Group 6, Census Tract 5073.01, Santa Clara County, California","676",
"1500000US060855073021","Block Group 1, Census Tract 5073.02, Santa Clara County, California","742",
"1500000US060855073022","Block Group 2, Census Tract 5073.02, Santa Clara County, California","349",
"1500000US060855074011","Block Group 1, Census Tract 5074.01, Santa Clara County, California","392",
"1500000US060855074012","Block Group 2, Census Tract 5074.01, Santa Clara County, California","397",
"1500000US060855074013","Block Group 3, Census Tract 5074.01, Santa Clara County, California","474",
"1500000US060855074014","Block Group 4, Census Tract 5074.01, Santa Clara County, California","412",
"1500000US060855074015","Block Group 5, Census Tract 5074.01, Santa Clara County, California","272",
"1500000US060855074021","Block Group 1, Census Tract 5074.02, Santa Clara County, California","570",
"1500000US060855074022","Block Group 2, Census Tract 5074.02, Santa Clara County, California","389",
"1500000US060855074023","Block Group 3, Census Tract 5074.02, Santa Clara County, California","565",
"1500000US060855075001","Block Group 1, Census Tract 5075, Santa Clara County, California","666",
"1500000US060855075002","Block Group 2, Census Tract 5075, Santa Clara County, California","477",
"1500000US060855075003","Block Group 3, Census Tract 5075, Santa Clara County, California","421",
"1500000US060855075004","Block Group 4, Census Tract 5075, Santa Clara County, California","483",
"1500000US060855076001","Block Group 1, Census Tract 5076, Santa Clara County, California","283",
"1500000US060855076002","Block Group 2, Census Tract 5076, Santa Clara County, California","436",
"1500000US060855076003","Block Group 3, Census Tract 5076, Santa Clara County, California","607",
"1500000US060855076004","Block Group 4, Census Tract 5076, Santa Clara County, California","739",
"1500000US060855077011","Block Group 1, Census Tract 5077.01, Santa Clara County, California","307",
"1500000US060855077012","Block Group 2, Census Tract 5077.01, Santa Clara County, California","634",
"1500000US060855077013","Block Group 3, Census Tract 5077.01, Santa Clara County, California","456",
"1500000US060855077021","Block Group 1, Census Tract 5077.02, Santa Clara County, California","699",
"1500000US060855077022","Block Group 2, Census Tract 5077.02, Santa Clara County, California","575",
"1500000US060855077023","Block Group 3, Census Tract 5077.02, Santa Clara County, California","817",
"1500000US060855077031","Block Group 1, Census Tract 5077.03, Santa Clara County, California","348",
"1500000US060855077032","Block Group 2, Census Tract 5077.03, Santa Clara County, California","979",
"1500000US060855077033","Block Group 3, Census Tract 5077.03, Santa Clara County, California","693",
"1500000US060855077034","Block Group 4, Census Tract 5077.03, Santa Clara County, California","375",
"1500000US060855077035","Block Group 5, Census Tract 5077.03, Santa Clara County, California","417",
"1500000US060855078051","Block Group 1, Census Tract 5078.05, Santa Clara County, California","1303",
"1500000US060855078052","Block Group 2, Census Tract 5078.05, Santa Clara County, California","482",
"1500000US060855078053","Block Group 3, Census Tract 5078.05, Santa Clara County, California","406",
"1500000US060855078061","Block Group 1, Census Tract 5078.06, Santa Clara County, California","381",
"1500000US060855078062","Block Group 2, Census Tract 5078.06, Santa Clara County, California","688",
"1500000US060855078063","Block Group 3, Census Tract 5078.06, Santa Clara County, California","970",
"1500000US060855078071","Block Group 1, Census Tract 5078.07, Santa Clara County, California","432",
"1500000US060855078072","Block Group 2, Census Tract 5078.07, Santa Clara County, California","621",
"1500000US060855078081","Block Group 1, Census Tract 5078.08, Santa Clara County, California","278",
"1500000US060855078082","Block Group 2, Census Tract 5078.08, Santa Clara County, California","463",
"1500000US060855078083","Block Group 3, Census Tract 5078.08, Santa Clara County, California","448",
"1500000US060855078084","Block Group 4, Census Tract 5078.08, Santa Clara County, California","633",
"1500000US060855079031","Block Group 1, Census Tract 5079.03, Santa Clara County, California","550",
"1500000US060855079032","Block Group 2, Census Tract 5079.03, Santa Clara County, California","1084",
"1500000US060855079041","Block Group 1, Census Tract 5079.04, Santa Clara County, California","589",
"1500000US060855079042","Block Group 2, Census Tract 5079.04, Santa Clara County, California","525",
"1500000US060855079051","Block Group 1, Census Tract 5079.05, Santa Clara County, California","785",
"1500000US060855079052","Block Group 2, Census Tract 5079.05, Santa Clara County, California","629",
