"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US06085512305","Census Tract 5123.05, Santa Clara County, California","1168","105","127045","38344","84.8","4.8","132667","55673","0.9","1.3","250,000+","-333333333","0.0","3.4","-","-222222222","11.6","4.1","99167","73495","0.0","3.4","-","-222222222","2.7","3.3","81739","55082","0.0","3.4","-","-222222222","13.2","4.6","80263","26184","75.0","5.6","170833","57108","0.8","1.2","-","-222222222","25.9","7.5","81738","72489","53.8","7.2","184167","40240","19.5","5.1","63393","40885","954","150","148958","49862","41.2","11.6","127386","97238","58.8","11.6","166250","50875","92.2","5.3","149896","53489","7.8","5.3","18500","221351","0.0","4.1","-","**","214","92","40577","17010","52.8","24.4","23964","16381","47.7","26.9","23571","3815","5.1","10.0","66375","142591","47.2","24.4","42098","405423","22.0","18.5","40402","4446","25.2","22.5","250,000+","-333333333","30.4","-888888888.0","(X)","-888888888","27.0","-888888888.0","(X)","(X)","45.3","-888888888.0","(X)","(X)",
"1400000US06085512307","Census Tract 5123.07, Santa Clara County, California","2092","172","88443","9544","87.2","4.9","87807","10792","2.4","2.2","98313","124671","0.0","1.9","-","-222222222","6.8","3.5","100903","47097","0.0","1.9","-","-222222222","2.6","2.1","50385","47151","0.9","1.4","-","-222222222","18.1","6.2","76250","36999","71.7","6.8","87520","12517","0.0","1.9","-","-222222222","28.7","5.6","96629","39652","38.4","6.8","102566","16512","32.9","4.5","46019","7617","1476","160","98750","13180","45.1","7.2","97035","23161","54.9","7.2","99120","15261","79.6","6.8","110825","12824","10.7","5.4","48400","13567","9.7","5.4","72396","145285","616","140","49714","10774","64.1","13.0","41602","24223","56.7","14.4","29632","26107","7.5","7.0","110769","129764","35.9","13.0","52415","8997","29.2","12.1","51250","10727","6.7","7.3","57228","123184","23.0","-888888888.0","(X)","-888888888","18.4","-888888888.0","(X)","(X)","34.1","-888888888.0","(X)","(X)",
"1400000US06085512308","Census Tract 5123.08, Santa Clara County, California","2141","113","126875","19261","80.8","4.2","127656","24322","1.0","1.2","225000","57537","0.6","0.9","-","-222222222","12.9","2.8","133906","31374","0.0","1.8","-","-222222222","3.3","2.5","60515","50093","1.4","1.3","206705","95508","16.8","4.3","68750","54721","67.9","4.8","139129","15866","0.3","0.6","-","-222222222","37.9","4.1","137546","34620","47.2","4.7","146250","24378","14.6","3.1","91667","32106","1918","126","137614","14677","54.2","4.3","139564","14825","45.8","4.3","122321","17017","86.8","5.8","146667","16209","9.1","5.8","45436","23059","4.1","1.9","128661","22969","223","76","44659","34406","67.3","16.4","44545","43487","61.0","18.3","42955","39497","6.3","10.3","-","-222222222","32.7","16.4","65139","105542","22.4","15.7","41944","58229","10.3","9.7","143906","116763","24.9","-888888888.0","(X)","-888888888","27.1","-888888888.0","(X)","(X)","6.3","-888888888.0","(X)","(X)",
"1400000US06085512309","Census Tract 5123.09, Santa Clara County, California","1650","105","114632","13976","80.3","4.2","118438","15070","0.5","0.8","-","-222222222","0.0","2.4","-","-222222222","14.5","4.7","119205","90414","0.0","2.4","-","-222222222","2.8","2.0","21588","26097","1.9","1.8","31375","63525","11.0","4.4","108080","48582","72.1","5.3","126190","11819","0.0","2.4","-","-222222222","25.0","5.9","138384","29337","52.9","7.4","125268","17538","22.1","4.9","65521","11343","1282","111","126964","13454","46.5","6.6","139329","20231","53.5","6.6","104609","21314","84.6","5.7","138201","13049","9.9","4.6","58523","44107","5.5","4.3","103828","12010","368","114","81154","68512","65.2","21.5","43269","40352","58.2","21.1","29022","42356","7.1","8.4","100000","167460","34.8","21.5","109196","102554","16.3","14.0","131000","247977","18.5","20.3","109018","99238","13.6","-888888888.0","(X)","-888888888","14.6","-888888888.0","(X)","(X)","10.1","-888888888.0","(X)","(X)",
"1400000US06085512310","Census Tract 5123.10, Santa Clara County, California","1300","107","52500","7954","79.0","7.3","53922","9354","0.1","1.0","-","-222222222","0.0","3.0","-","-222222222","6.8","5.2","100093","73000","0.0","3.0","-","-222222222","11.8","5.4","25809","9403","2.4","2.7","54653","55682","43.8","11.8","38168","5415","49.3","11.3","61536","20187","4.3","4.0","55705","20865","44.5","8.4","60873","17536","35.2","9.0","48750","17703","16.0","5.0","40135","7105","911","150","55492","16075","62.1","14.0","51852","25344","37.9","14.0","61202","47766","70.7","11.4","62059","34090","27.1","11.2","29950","42827","2.2","3.7","26471","3490","389","112","48996","8096","38.8","20.7","41858","13837","33.2","16.2","41115","4821","5.7","10.6","-","-222222222","61.2","20.7","49959","14404","48.8","21.7","48975","12666","12.3","10.5","56625","147551","25.5","-888888888.0","(X)","-888888888","29.3","-888888888.0","(X)","(X)","16.7","-888888888.0","(X)","(X)",
"1400000US06085512311","Census Tract 5123.11, Santa Clara County, California","995","100","83942","13252","79.0","10.5","66667","28999","1.3","2.2","-","-222222222","0.0","3.9","-","-222222222","9.8","4.1","115139","15897","0.0","3.9","-","-222222222","8.4","8.9","98707","30922","1.4","2.3","-","-222222222","32.3","8.5","64176","45738","56.6","8.9","79940","19093","2.9","4.8","-","-222222222","32.7","8.6","110625","58863","46.8","9.9","91071","25270","17.6","5.1","27366","26590","805","105","88290","5558","50.7","10.8","74792","103598","49.3","10.8","88319","5452","71.6","9.8","89957","46636","22.0","9.6","42557","32902","6.5","6.9","88621","4559","190","95","26429","14430","37.9","22.5","20000","24140","18.9","18.1","2,500-","-333333333","18.9","14.9","33333","120675","62.1","22.5","45333","52640","37.9","22.0","16897","14863","24.2","14.9","184375","204321","27.2","-888888888.0","(X)","-888888888","27.7","-888888888.0","(X)","(X)","25.3","-888888888.0","(X)","(X)",
"1400000US06085512312","Census Tract 5123.12, Santa Clara County, California","821","90","133750","33892","84.7","9.5","117409","36572","0.0","4.8","-","-222222222","0.0","4.8","-","-222222222","8.4","8.5","250,000+","-333333333","0.0","4.8","-","-222222222","4.1","3.7","170263","109504","2.8","3.2","144886","15665","26.7","11.4","112250","46243","62.1","13.1","129722","43171","1.2","2.1","-","-222222222","40.3","15.3","152524","29843","52.5","15.7","128472","71604","6.0","5.5","21801","6442","685","109","148750","41573","60.7","12.9","148500","61991","39.3","12.9","148869","86215","78.2","9.9","154808","41887","11.4","8.2","57857","33702","10.4","8.2","71435","42451","136","90","105185","44292","26.5","32.4","78462","4099","19.1","27.4","77500","2044","7.4","14.1","-","-222222222","73.5","32.4","106019","20919","33.8","34.2","84107","93011","39.7","46.0","-","-222222222","36.4","-888888888.0","(X)","-888888888","43.6","-888888888.0","(X)","(X)","0.0","-888888888.0","(X)","(X)",
"1400000US06085512313","Census Tract 5123.13, Santa Clara County, California","1149","75","78906","13701","77.7","9.7","80893","24855","0.0","3.4","-","-222222222","1.0","1.5","-","-222222222","6.4","5.1","192500","160499","0.0","3.4","-","-222222222","10.8","6.8","46667","31346","4.1","3.2","70114","79625","42.3","11.8","49915","15503","48.3","11.7","103185","33079","1.8","2.9","-","-222222222","46.4","7.9","59250","36143","42.1","8.5","103214","45682","9.7","5.7","78750","53815","993","82","80660","34461","70.2","8.9","57583","32877","29.8","8.9","100833","15860","76.6","11.1","101917","25496","15.2","7.2","21157","32993","8.2","8.4","49216","26357","156","68","39583","23986","29.5","21.7","57917","38996","15.4","15.6","48750","28041","14.1","17.1","77885","86251","70.5","21.7","34565","31995","32.1","27.4","48542","32992","38.5","30.9","33478","74403","28.2","-888888888.0","(X)","-888888888","25.4","-888888888.0","(X)","(X)","31.4","-888888888.0","(X)","(X)",
"1400000US06085512314","Census Tract 5123.14, Santa Clara County, California","2015","100","69063","14515","61.8","10.8","71293","20869","1.7","2.8","-","-222222222","0.0","2.0","-","-222222222","9.7","5.2","115101","88005","0.0","2.0","-","-222222222","21.3","9.0","45167","35314","5.5","4.4","71190","134089","48.7","8.7","47692","30307","37.2","7.3","90509","19944","3.4","2.7","54479","15955","44.8","7.5","71228","20991","40.1","7.0","68021","32482","11.6","2.9","27400","67985","1596","158","72400","18684","58.1","8.0","70275","24455","41.9","8.0","81964","32118","64.6","11.0","94289","5604","22.2","9.4","22937","7401","13.2","7.5","80609","13849","419","149","42875","22484","59.2","18.1","36319","13413","47.0","18.5","26023","32582","12.2","15.1","36771","143487","40.8","18.1","64176","12968","17.7","11.5","37917","35397","23.2","18.2","64744","10365","25.5","-888888888.0","(X)","-888888888","25.6","-888888888.0","(X)","(X)","21.2","-888888888.0","(X)","(X)",
"1400000US06085512401","Census Tract 5124.01, Santa Clara County, California","1357","84","85758","7221","74.2","8.7","85494","12761","2.1","3.0","250,000+","-333333333","0.0","2.9","-","-222222222","11.6","6.3","85278","21720","0.0","2.9","-","-222222222","12.1","5.8","56667","114321","0.0","2.9","-","-222222222","25.0","6.2","55625","25305","61.3","8.5","87209","41624","0.0","2.9","-","-222222222","19.2","6.2","152500","137670","54.8","7.6","100742","28883","26.1","6.0","50341","12131","1069","114","86901","15507","36.2","7.3","87679","82781","63.8","7.3","86471","32678","78.8","8.9","110000","30967","12.8","6.5","55208","33732","8.4","6.9","23516","21175","288","103","47652","50442","47.9","23.3","49697","10110","36.5","23.7","51420","49789","11.5","17.6","-","-222222222","52.1","23.3","15089","105743","38.2","23.7","11587","3459","13.9","16.1","171724","126015","41.2","-888888888.0","(X)","-888888888","45.6","-888888888.0","(X)","(X)","25.0","-888888888.0","(X)","(X)",
"1400000US06085512402","Census Tract 5124.02, Santa Clara County, California","1438","123","120978","23644","77.3","8.5","114338","27142","0.0","2.7","-","-222222222","1.9","2.6","-","-222222222","14.3","7.3","93477","90924","0.0","2.7","-","-222222222","4.9","3.3","136154","39434","1.7","2.2","69904","495544","19.1","7.0","124911","47419","64.7","9.5","120163","26931","0.0","2.7","-","-222222222","29.9","8.0","131184","27172","45.6","7.5","130000","45355","24.5","6.3","80357","39385","1285","127","125536","24634","40.9","9.0","125000","47409","59.1","9.0","125703","42936","88.1","7.5","128603","16995","3.3","3.0","74375","146064","8.6","7.0","63359","88331","153","75","105852","36185","30.7","26.4","81339","63720","21.6","23.5","112574","137910","9.2","14.3","-","-222222222","69.3","26.4","106591","77029","39.9","24.8","90139","101487","29.4","32.6","250,000+","-333333333","33.7","-888888888.0","(X)","-888888888","34.5","-888888888.0","(X)","(X)","26.8","-888888888.0","(X)","(X)",
"1400000US06085512503","Census Tract 5125.03, Santa Clara County, California","2377","139","131013","13168","73.3","7.1","129855","18145","1.2","1.7","172500","110633","3.3","2.4","29545","32615","12.4","5.0","143774","26575","0.4","0.7","-","-222222222","8.3","4.3","131959","72279","1.1","1.3","39667","99010","27.1","5.8","101172","48079","55.4","6.9","145625","12341","0.0","1.7","-","-222222222","38.0","5.7","121346","27677","50.2","5.3","153939","23377","11.7","3.0","62625","36025","1975","144","140788","13373","56.7","7.2","141712","17824","43.3","7.2","138068","20203","89.8","4.7","143234","6188","6.7","3.7","61979","98109","3.4","3.3","66776","18162","402","117","45795","36897","46.0","15.8","39327","10967","43.5","16.4","38365","10338","2.5","4.5","-","-222222222","54.0","15.8","78942","62382","41.0","18.1","58365","48680","12.9","11.8","142969","56962","29.2","-888888888.0","(X)","-888888888","25.1","-888888888.0","(X)","(X)","35.6","-888888888.0","(X)","(X)",
"1400000US06085512505","Census Tract 5125.05, Santa Clara County, California","2044","99","65408","9428","73.0","6.7","60000","13551","2.1","1.7","96548","57162","2.5","1.7","98542","39728","6.5","2.6","71964","129157","0.0","1.9","-","-222222222","15.0","5.4","63177","20557","0.9","1.1","95341","37554","51.3","4.8","56596","10289","38.2","5.3","81471","32876","3.2","2.7","39353","39193","50.3","5.3","57794","21755","34.9","4.6","82545","16359","11.6","3.1","25952","27784","1672","119","69412","17310","65.3","7.0","65357","19538","34.7","7.0","83304","29724","73.4","8.1","87563","10023","19.0","5.9","16875","18397","7.5","4.7","44222","51034","372","99","55469","13374","46.2","17.6","46563","20719","41.7","16.9","44485","17425","4.6","5.2","82361","258133","53.8","17.6","60600","22782","45.2","17.3","54375","18732","8.6","10.6","250,000+","-333333333","26.9","-888888888.0","(X)","-888888888","27.0","-888888888.0","(X)","(X)","20.2","-888888888.0","(X)","(X)",
"1400000US06085512506","Census Tract 5125.06, Santa Clara County, California","1734","104","57959","12815","63.1","6.9","61531","22742","0.6","1.0","-","-222222222","3.9","3.2","102902","94828","6.1","3.4","52298","132043","1.4","1.8","59338","154924","20.7","6.1","53229","45629","4.2","2.5","21490","5056","59.0","6.5","48652","13650","28.9","5.6","98750","48824","3.2","2.7","43672","40234","46.3","6.0","56650","16818","34.3","5.7","77188","53008","16.2","4.7","25760","13028","1372","124","62358","20117","55.0","8.3","60385","30537","45.0","8.3","73750","38367","68.7","8.6","75875","27408","27.8","8.6","38698","22140","3.5","3.0","62115","40172","362","118","32885","16734","59.7","14.7","25245","11027","52.8","15.4","19531","10099","6.9","11.0","-","-222222222","40.3","14.7","43250","52359","30.1","15.3","39676","4724","10.2","10.6","107898","60307","36.0","-888888888.0","(X)","-888888888","39.5","-888888888.0","(X)","(X)","22.7","-888888888.0","(X)","(X)",
"1400000US06085512508","Census Tract 5125.08, Santa Clara County, California","2620","115","64176","6650","81.0","5.9","72639","15356","1.0","1.1","37969","74424","0.0","1.5","-","-222222222","2.9","2.1","56583","67442","0.0","1.5","-","-222222222","12.9","5.0","53382","14606","2.2","2.7","6422","609","51.6","5.5","55784","10870","44.3","5.2","91667","30188","5.9","4.2","23601","20635","39.4","5.7","69766","29873","33.5","5.3","80000","21019","21.2","4.3","27824","13722","2006","171","75096","12868","61.0","6.6","69688","8052","39.0","6.6","89911","10418","73.9","7.2","90446","20953","19.3","6.5","35625","21078","6.8","5.3","63952","32115","614","177","17115","9518","61.6","14.6","16269","2823","61.6","14.6","16269","2823","0.0","6.3","-","-222222222","38.4","14.6","43750","49924","22.0","13.6","43813","38724","16.4","12.5","7475","108397","28.7","-888888888.0","(X)","-888888888","24.1","-888888888.0","(X)","(X)","30.6","-888888888.0","(X)","(X)",
"1400000US06085512509","Census Tract 5125.09, Santa Clara County, California","1188","53","78816","25536","70.5","12.2","78224","28787","0.0","3.3","-","-222222222","1.3","1.9","-","-222222222","6.7","4.4","107708","28877","2.1","3.3","-","-222222222","15.2","10.0","72396","73270","4.1","4.2","64063","302087","46.9","7.4","33750","16471","41.2","7.7","110361","12079","5.4","8.2","-","-222222222","32.5","10.9","71250","29382","44.3","11.8","109118","5726","17.8","9.3","45595","48689","957","126","105189","27387","54.6","13.5","83750","60461","45.4","13.5","105441","9505","85.4","10.6","108554","6716","14.6","10.6","34123","38457","0.0","4.1","-","**","231","120","27871","23704","73.6","25.0","12353","25004","73.6","25.0","12353","25004","0.0","15.8","-","-222222222","26.4","25.0","76761","31995","26.4","25.0","76761","31995","0.0","15.8","-","-222222222","28.8","-888888888.0","(X)","-888888888","33.4","-888888888.0","(X)","(X)","9.5","-888888888.0","(X)","(X)",
"1400000US06085512510","Census Tract 5125.10, Santa Clara County, California","1959","120","78546","16723","80.4","4.8","80357","25278","2.0","1.9","204167","117305","0.3","0.6","-","-222222222","9.3","3.5","62692","70356","0.2","0.5","-","-222222222","5.6","4.5","40313","45432","2.1","2.4","163398","83509","31.0","7.2","25179","30143","57.3","7.1","112627","22871","5.1","4.9","42000","146181","27.5","6.3","98173","44762","41.1","6.2","123375","34692","26.3","4.2","19531","11524","1504","157","97143","39868","43.6","8.0","75242","58882","56.4","8.0","113681","21102","69.3","9.3","124188","22208","23.1","7.4","42841","8705","7.6","6.3","19957","83289","455","129","23417","17863","60.7","14.8","14352","17938","58.0","14.6","13796","14284","2.6","4.6","-","-222222222","39.3","14.8","51917","48009","30.1","12.6","32625","36180","9.2","13.5","-","-222222222","26.6","-888888888.0","(X)","-888888888","28.8","-888888888.0","(X)","(X)","17.4","-888888888.0","(X)","(X)",
"1400000US06085512602","Census Tract 5126.02, Santa Clara County, California","719","102","63250","14097","80.3","9.4","75274","10276","0.0","5.4","-","-222222222","0.0","5.4","-","-222222222","8.5","6.7","22109","47340","0.0","5.4","-","-222222222","11.3","8.5","26806","83996","0.0","5.4","-","-222222222","40.9","11.9","52028","21880","50.6","11.5","84559","20169","1.1","1.7","-","-222222222","34.6","9.9","51051","12725","43.5","8.6","87569","33330","20.7","9.4","41836","18675","605","104","66645","15584","42.3","11.0","61944","26736","57.7","11.0","75274","24048","85.3","9.3","75510","9777","10.4","8.1","6141","18376","4.3","5.1","49125","98947","114","63","39375","56070","34.2","27.0","38281","38599","14.9","18.5","37361","1952","19.3","21.9","73571","122655","65.8","27.0","50972","112965","50.0","32.3","2,500-","-333333333","15.8","19.4","-","-222222222","40.1","-888888888.0","(X)","-888888888","39.2","-888888888.0","(X)","(X)","44.7","-888888888.0","(X)","(X)",
"1400000US06085512603","Census Tract 5126.03, Santa Clara County, California","928","81","34167","13702","60.0","10.8","32193","9477","5.3","5.1","-","-222222222","3.8","5.4","-","-222222222","0.4","2.9","-","-222222222","0.0","4.2","-","-222222222","30.5","9.7","31684","12241","0.0","4.2","-","-222222222","79.0","9.4","33631","12992","15.3","9.3","28942","21758","6.3","5.9","31700","2429","52.4","10.0","31825","10438","27.5","9.0","52607","43080","13.9","5.5","55679","19526","733","111","38963","10349","58.5","12.6","32284","15096","41.5","12.6","53500","26553","61.1","15.5","43934","11537","31.9","15.4","22083","26591","7.0","7.5","32125","2062","195","96","30494","6660","54.9","25.5","30650","14420","47.2","25.6","29792","16011","7.7","13.2","-","-222222222","45.1","25.5","30278","9126","17.4","16.2","30139","28168","27.7","26.4","40089","20283","48.1","-888888888.0","(X)","-888888888","49.4","-888888888.0","(X)","(X)","36.4","-888888888.0","(X)","(X)",
